id,commits,exceptionsCount,gitUrl,javaLoc,numberOfProductionFiles,numberOfTestFiles,productionLoc,testLoc,refactoring,Refactorings_Count
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Change Attribute Type,621
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Change Package,78
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Change Parameter Type,964
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Change Return Type,821
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Change Variable Type,1600
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Extract And Move Method,95
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Extract Attribute,42
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Extract Class,40
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Extract Interface,18
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Extract Method,511
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Extract Subclass,9
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Extract Superclass,18
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Extract Variable,321
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Inline Method,85
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Inline Variable,68
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Merge Parameter,5
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Merge Variable,3
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Move And Inline Method,25
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Move And Rename Class,26
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Move And Rename Method,22
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Move Attribute,163
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Move Class,297
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Move Method,225
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Move Source Folder,457
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Parameterize Variable,29
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Pull Up Attribute,48
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Pull Up Method,87
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Push Down Attribute,34
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Push Down Method,50
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Rename Attribute,189
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Rename Class,69
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Rename Method,334
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Rename Parameter,506
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Rename Variable,485
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Replace Attribute,1
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Replace Variable With Attribute,34
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Split Parameter,1
19485,4963,5,https://github.com/eclipse/rt.equinox.framework,117700,655,369,73948,43752,Split Variable,1
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Change Attribute Type,243
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Change Package,126
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Change Parameter Type,592
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Change Return Type,456
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Change Variable Type,687
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Extract And Move Method,55
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Extract Attribute,7
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Extract Class,28
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Extract Interface,20
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Extract Method,287
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Extract Subclass,2
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Extract Superclass,112
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Extract Variable,135
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Inline Method,46
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Inline Variable,33
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Merge Parameter,11
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Merge Variable,5
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Move And Inline Method,11
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Move And Rename Attribute,2
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Move And Rename Class,63
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Move And Rename Method,33
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Move Attribute,75
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Move Class,349
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Move Method,145
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Move Source Folder,1285
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Parameterize Variable,14
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Pull Up Attribute,116
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Pull Up Method,290
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Push Down Attribute,3
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Push Down Method,32
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Rename Attribute,160
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Rename Class,179
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Rename Method,428
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Rename Parameter,385
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Rename Variable,277
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Replace Attribute,1
19706,3617,0,https://github.com/jersey/jersey-1.x,161930,1237,1018,82675,79255,Replace Variable With Attribute,20
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Change Attribute Type,2475
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Change Package,743
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Change Parameter Type,5219
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Change Return Type,2432
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Change Variable Type,4578
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Extract And Move Method,453
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Extract Attribute,83
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Extract Class,184
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Extract Interface,105
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Extract Method,1435
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Extract Subclass,10
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Extract Superclass,305
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Extract Variable,696
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Inline Method,235
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Inline Variable,190
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Merge Parameter,77
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Merge Variable,48
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Move And Inline Method,123
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Move And Rename Attribute,14
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Move And Rename Class,262
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Move And Rename Method,149
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Move Attribute,931
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Move Class,6221
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Move Method,709
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Move Source Folder,10150
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Parameterize Variable,159
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Pull Up Attribute,796
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Pull Up Method,574
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Push Down Attribute,32
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Push Down Method,84
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Rename Attribute,1397
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Rename Class,758
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Rename Method,2009
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Rename Parameter,2572
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Rename Variable,2217
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Replace Attribute,13
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Replace Variable With Attribute,138
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Split Parameter,20
19751,7905,64,https://github.com/apache/incubator-asterixdb,424839,4746,699,356679,68160,Split Variable,6
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Change Attribute Type,752
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Change Package,78
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Change Parameter Type,2038
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Change Return Type,2032
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Change Variable Type,837
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Extract And Move Method,54
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Extract Attribute,15
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Extract Class,46
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Extract Interface,14
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Extract Method,343
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Extract Subclass,4
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Extract Superclass,124
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Extract Variable,255
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Inline Method,68
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Inline Variable,80
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Merge Parameter,12
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Merge Variable,7
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Move And Inline Method,46
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Move And Rename Attribute,1
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Move And Rename Class,74
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Move And Rename Method,78
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Move Attribute,154
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Move Class,269
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Move Method,395
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Move Source Folder,5
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Parameterize Variable,33
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Pull Up Attribute,64
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Pull Up Method,127
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Push Down Attribute,20
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Push Down Method,71
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Rename Attribute,501
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Rename Class,181
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Rename Method,1446
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Rename Parameter,2248
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Rename Variable,870
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Replace Variable With Attribute,24
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Split Parameter,5
19760,5140,7,https://github.com/linagora/linshare-core,124927,1679,136,106304,18623,Split Variable,2
19879,10679,6,https://github.com/eclipse/linuxtools,156430,1476,388,126647,29783,Change Attribute Type,1490
19879,10679,6,https://github.com/eclipse/linuxtools,156430,1476,388,126647,29783,Change Package,1148
19879,10679,6,https://github.com/eclipse/linuxtools,156430,1476,388,126647,29783,Change Parameter Type,1769
19879,10679,6,https://github.com/eclipse/linuxtools,156430,1476,388,126647,29783,Change Return Type,1339
19879,10679,6,https://github.com/eclipse/linuxtools,156430,1476,388,126647,29783,Change Variable Type,2852
19879,10679,6,https://github.com/eclipse/linuxtools,156430,1476,388,126647,29783,Extract And Move Method,283
